0.0 1.0 0.0 0.0 0.0
0.04005340453938585 0.999198294054906 -0.04001059404279537 0.0016037356418061057 0.08005329396111385
0.0801068090787717 0.996798307817492 -0.07976448109771134 0.00640852723056699 0.15978564612759144
0.12016021361815754 0.9928154511612435 -0.11900632240498314 0.014395105475091687 0.2388775937513925
0.1602136181575434 0.9872752994036889 -0.157483453349196 0.025531473655919627 0.31701255181050925
0.20026702269692923 0.9802134828019701 -0.19494712839116746 0.03977302452834745 0.39387815747670174
0.24032042723631508 0.9716754873345382 -0.23115395406942563 0.057062755368473765 0.46916781560920034
0.2803738317757009 0.9617164195317739 -0.265867096295483 0.07733152145718099 0.5425820024251061
0.3204272363150868 0.950400721910018 -0.29885749183095145 0.10049834292247459 0.6138295752380959
0.3604806408544726 0.9378018368235339 -0.3299050839674904 0.1264707673736897 0.6826291103085015
0.40053404539385845 0.9240018195366645 -0.3587999728405776 0.15514528757671972 0.7487101513367166
0.44058744993324434 0.9090909086131982 -0.38534352113589554 0.1864078055330235 0.8118144121057641
0.48064085447263016 0.8931670526899921 -0.409349401579353 0.22013414406310572 0.8716969195555233
0.520694259012016 0.8763354148684069 -0.43064461038233226 0.25619058291725794 0.9281271218986773
0.5607476635514018 0.8587077926608697 -0.44907036075042933 0.29443448707573766 0.980889873635893
0.6008010680907877 0.8404020438364916 -0.46448294390306366 0.3347149293841439 1.0297863871307906
0.6408544726301736 0.8215414765643182 -0.47675453531275064 0.37687335227975416 1.0746351279320792
0.6809078771695594 0.8022541793113009 -0.48577385628389097 0.42074429649488837 1.1152725614421721
0.7209612817089452 0.7826723581737399 -0.49144681331404505 0.4661561224533253 1.1515538766207878
0.7610146862483311 0.7629316397445892 -0.4936970508987967 0.5129317700955472 1.1833536207108906
0.8010680907877169 0.7431703387009853 -0.49246634839196435 0.5608895596595643 1.2105661734322897
0.8411214953271028 0.7235287234680232 -0.48771493430165913 0.6098439966221996 1.233106135947017
0.8811748998664887 0.7041482944914117 -0.4794219159537715 0.6596065604498939 1.2509088387770904
0.9212283044058746 0.6851710468635532 -0.46758558869817557 0.7099865129163001 1.263930725499085
0.9612817089452603 0.6667386431169554 -0.4522229828608256 0.7607918205800641 1.2721489502674075
1.0013351134846462 0.6489916229417332 -0.43337011289259275 0.8118300199572334 1.2755617003137218
1.041388518024032 0.6320686904465938 -0.4110818970618455 0.8629090106267334 1.2741881765919174
1.081441922563418 0.6161061059187325 -0.38543214865166403 0.9138377374027692 1.2680686464536273
1.1214953271028036 0.6012366877096122 -0.35651288415399063 0.9644272976692518 1.2572637972804692
1.1615487316421895 0.5875892531789083 -0.3244341801544725 1.0144915766931095 1.2418546485289725
1.2016021361815754 0.5752878697416297 -0.2893236615549252 1.0638480904342404 1.2219420867068003
1.2416555407209613 0.5644510836137543 -0.2513258407057065 1.1123188558885504 1.1976462464207773
1.2817089452603472 0.5551914075601952 -0.2106015671492009 1.159730991722962 1.1691059976883553
